Date,Ticker,Title Sentiment,Body Sentiment,Market Average Sentiment,Next Day Price Change,Next Day Price Change Direction,Next 5 Day Price Change Direction,SPY,Predicted Next Day Price Change Direction,Predicted 5 Day Price Change Direction
2020-07-16,TTNP,0.0,0.0,0.0958028059701492,-0.0333333333333333,0.0,1.0,-0.003293452038192,0.0,0.0
2020-07-16,TTOO,0.0,0.0,0.0958028059701492,-0.0783783783783783,0.0,0.0,-0.003293452038192,0.0,0.0
2020-07-16,UAVS,-0.1027,0.0,0.0958028059701492,-0.0409357162177611,0.0,0.0,-0.003293452038192,0.0,0.0
2020-07-16,USA,0.0,0.9287,0.0958028059701492,0.0050675223960423,1.0,0.0,-0.003293452038192,0.0,1.0
2020-07-16,USD,0.0,0.0,0.0958028059701492,0.0140778135473522,1.0,1.0,-0.003293452038192,0.0,0.0
2020-07-16,VERU,-0.0129,0.0,0.0958028059701492,-0.0092307604276217,0.0,0.0,-0.003293452038192,0.0,0.0
2020-07-16,VERY,0.0,0.0,0.0958028059701492,0.0542452904455774,1.0,1.0,-0.003293452038192,0.0,0.0
2020-07-16,VISL,0.0,0.0,0.0958028059701492,-0.0289855246065471,0.0,0.0,-0.003293452038192,0.0,0.0
2020-07-16,VXRT,0.0,0.0,0.0958028059701492,0.0076775358080907,1.0,0.0,-0.003293452038192,0.0,0.0
2020-07-16,VXUS,0.0,0.0,0.0958028059701492,0.0056585544493139,1.0,1.0,-0.003293452038192,0.0,0.0
2020-07-16,VXX,0.3612,0.6798,0.0958028059701492,-0.0358941870728246,0.0,0.0,-0.003293452038192,1.0,1.0
2020-07-16,WKEY,0.765,0.743,0.0958028059701492,-0.0224867325734684,0.0,0.0,-0.003293452038192,1.0,1.0
2020-07-16,XFLS,0.9702,0.0,0.0958028059701492,0.1304348037351055,1.0,0.0,-0.003293452038192,1.0,1.0
2020-07-17,AAPL,0.17,0.3623,0.1804256157635468,0.0210739279246257,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ABT,0.0,0.8519,0.1804256157635468,-0.0017128278986933,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ACGX,-0.0516,0.0,0.1804256157635468,0.0810810832580219,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,ADP,0.0,0.8126,0.1804256157635468,-0.0010163221481727,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,AEZS,0.4404,-0.6178,0.1804256157635468,0.0222222222222221,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,AGRX,0.0,0.0,0.1804256157635468,-0.0039370078740157,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ALL,0.0,0.0,0.1804256157635468,-0.0080724105874392,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,AMD,0.0,0.9403,0.1804256157635468,0.0439679892567481,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,AMZN,0.0,0.0,0.1804256157635468,0.0792951995732853,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,APDN,0.0,0.0,0.1804256157635468,-0.0149114496027986,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ARKW,0.3818,0.4404,0.1804256157635468,0.0487598715505577,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ATDS,0.0,0.6059,0.1804256157635468,0.0702340426875844,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,AZEK,0.0,-0.5267,0.1804256157635468,0.0065768582043708,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,BEST,0.6369,0.0,0.1804256157635468,0.0089686443848424,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,BKYI,0.0,0.9376,0.1804256157635468,-0.1470588601950897,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,BNED,0.1425571428571428,0.2282785714285714,0.1804256157635468,-0.1274900137285407,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,BNGO,0.0952428571428571,0.5725714285714286,0.1804256157635468,0.0967742580528954,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-17,BOXL,-0.0353555555555555,0.5504222222222223,0.1804256157635468,-0.2043596687761838,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,CLIS,0.0,0.0,0.1804256157635468,0.0285713799145759,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,CLSK,0.3818,0.431,0.1804256157635468,-0.0047846846286744,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,CREG,0.0,0.0,0.1804256157635468,-0.0072992630864607,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,CTXR,0.0,0.43395,0.1804256157635468,0.0101694816626616,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,CURE,0.4019,0.0,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,DGLY,0.3182,0.5267,0.1804256157635468,0.0147492618729914,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,DKNG,0.1909,0.39315,0.1804256157635468,0.001414005548572,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,DRIP,0.0,0.0,0.1804256157635468,0.014362657091562,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,DVAX,0.0,0.406,0.1804256157635468,0.0290237402838662,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,ERBB,0.0,0.0,0.1804256157635468,-0.0588235656656707,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,FDX,0.0,0.3252,0.1804256157635468,-0.0111458663233331,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,FRSX,0.0,0.059825,0.1804256157635468,-0.0526315064285426,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,FTFT,0.0,0.0,0.1804256157635468,-0.0269230522347616,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,GHSI,0.0,0.46745,0.1804256157635468,0.0577778003833913,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,GLBS,0.34,0.8882,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,GSAT,-0.5859,0.0,0.1804256157635468,-0.028571401810159,0.0,1.0,0.0028990699554503,0.0,0.0
2020-07-17,GTEH,0.31245,-0.69445,0.1804256157635468,-0.1000000582076581,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,HCMC,0.0,0.7579,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,HDII,0.0,0.0,0.1804256157635468,0.0029990014583376,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,HUGE,0.0,0.0,0.1804256157635468,0.0025575422618264,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,IBIO,0.1438666666666666,0.1382666666666666,0.1804256157635468,0.6393861892583119,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,IDEX,-0.01935,0.0,0.1804256157635468,0.0977443609022556,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,IPO,0.0,0.8169,0.1804256157635468,0.0293705892008679,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,JADA,0.0,0.0,0.1804256157635468,0.2293578583667834,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,JAGX,0.4404,0.34,0.1804256157635468,0.1030479389290135,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,JETR,0.743,0.0,0.1804256157635468,0.3939393638360391,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,JETS,0.0,-0.9146,0.1804256157635468,-0.0218314502940196,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,JMIA,0.0,0.0,0.1804256157635468,0.2228046898777409,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,JNJ,0.0,-0.802,0.1804256157635468,0.0016739202529842,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,JPM,0.4404,0.924,0.1804256157635468,-0.0087612120850351,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,KGJI,0.0,0.0,0.1804256157635468,0.0386612744662495,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,KOPN,0.0,0.926,0.1804256157635468,-0.0643564338906583,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,KULR,0.0,0.9924,0.1804256157635468,0.0,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,LYFT,0.0,0.0,0.1804256157635468,0.0282542941648731,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,MDGS,0.0,0.0,0.1804256157635468,-0.1235954823409869,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,MDWD,0.0,0.8155,0.1804256157635468,0.0490463294156586,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,MGM,0.0,0.5994,0.1804256157635468,-0.028554405561334,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,MLFB,0.0,0.5506,0.1804256157635468,0.0400000260770325,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,MVIS,0.0,0.7269,0.1804256157635468,-0.1180811545159997,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,NFLX,-0.1531,0.9996,0.1804256157635468,0.0191079202708679,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,NIO,0.1529333333333333,0.5860333333333334,0.1804256157635468,0.1559963497234602,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-17,NKLA,0.0,0.04615,0.1804256157635468,-0.2127354495738653,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,NVAX,0.0,0.4817,0.1804256157635468,-0.0160866230853337,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,ONES,0.7269,0.0,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,ONTX,0.0,0.0,0.1804256157635468,0.3413733745538017,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,OPK,0.0,0.0,0.1804256157635468,0.073913078181911,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,OPTI,-0.5423,0.3354,0.1804256157635468,-0.1312500618456368,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,OZSC,-0.3182,-0.5267,0.1804256157635468,-0.1555555049651913,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,PAAS,0.0,0.4404,0.1804256157635468,0.0375109316203023,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-17,PENN,0.3818,0.7845,0.1804256157635468,-0.0038575983730599,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,PFIE,0.0,-0.4019,0.1804256157635468,0.0714285538840326,1.0,1.0,0.0028990699554503,0.0,0.0
2020-07-17,PHUN,0.005375,0.2892,0.1804256157635468,-0.0892857142857143,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,PLL,0.0,0.0,0.1804256157635468,0.0926470029312862,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,PRTS,0.0,0.0258,0.1804256157635468,-0.0048076496909575,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,PSYC,0.5267,0.0,0.1804256157635468,0.0087719147754896,1.0,1.0,0.0028990699554503,0.0,0.0
2020-07-17,REAL,-0.6486,0.9367,0.1804256157635468,0.0559234893560403,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,RMBL,0.0,0.6486,0.1804256157635468,-0.1617303056589384,0.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,ROTH,0.0,0.0,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,RPAR,0.0,-0.2195,0.1804256157635468,0.0052523301536349,1.0,1.0,0.0028990699554503,0.0,0.0
2020-07-17,SAFE,0.6486,0.1263,0.1804256157635468,-0.003364138755432,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,SALM,0.0,0.0,0.1804256157635468,0.121052705878367,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,SBGI,0.0,0.7845,0.1804256157635468,-0.0793892873397961,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,SGBX,0.0,0.296,0.1804256157635468,-0.0211264509813208,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SIGA,0.0,0.0,0.1804256157635468,-0.0014368144866416,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SINT,0.0,0.6486,0.1804256157635468,0.0545454545454544,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-17,SNAP,0.0,0.802,0.1804256157635468,0.0297473314996672,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SOLO,0.0,0.0,0.1804256157635468,0.023809572804273,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SOME,0.0,0.0,0.1804256157635468,0.0128388237584793,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,SPCB,0.0,0.9325,0.1804256157635468,0.0699300689973354,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SPCE,0.0,0.37715,0.1804256157635468,-0.0444906332128015,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,SPHD,0.3243,0.3264999999999999,0.1804256157635468,-0.0245852505220067,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,SPOT,0.0,0.0,0.1804256157635468,0.1062188591274659,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,SPY,0.3612,0.0,0.1804256157635468,0.0080815805472163,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,THRM,0.4404,0.9648,0.1804256157635468,-0.0093646911567474,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,TNXP,-0.0974666666666666,0.0,0.1804256157635468,0.9135802469135804,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,TOPS,0.0,0.0,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,TRIB,0.3612,0.0,0.1804256157635468,0.0602007079389272,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,TSLA,0.049125,0.32735,0.1804256157635468,0.0947202875586943,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,UAVS,0.0,0.6369,0.1804256157635468,-0.0487804424188298,0.0,1.0,0.0028990699554503,1.0,1.0
2020-07-17,USD,0.4019,0.0,0.1804256157635468,0.0428950237688185,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,USNL,-0.4019,0.7561,0.1804256157635468,0.0,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-17,VBIV,0.0,0.0,0.1804256157635468,-0.0259319443191884,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,VCNX,0.0,0.0,0.1804256157635468,-0.0050377979435464,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,VERU,0.0,0.7312,0.1804256157635468,0.0372670448735601,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,VGT,0.3818,0.4404,0.1804256157635468,0.0262585528714978,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,VISL,0.0,0.0,0.1804256157635468,0.0298507646807244,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,VOO,0.0,0.9905,0.1804256157635468,0.0083235394155369,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,VRNA,0.1133333333333333,0.3298333333333333,0.1804256157635468,-0.0715685839104854,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,VUZI,0.0,0.6486,0.1804256157635468,0.1386860526295943,1.0,0.0,0.0028990699554503,1.0,1.0
2020-07-17,VYST,0.0,0.0,0.1804256157635468,-0.1294117534861845,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,WIRE,0.0,0.0,0.1804256157635468,-0.0225351894304181,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-17,WISA,0.0,0.0,0.1804256157635468,-0.0588235294117647,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,XERS,0.0,0.886,0.1804256157635468,0.027874622060847,1.0,0.0,0.0028990699554503,0.0,1.0
2020-07-17,XLE,-0.3818,-0.5267,0.1804256157635468,-0.016625696878883,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,AAPL,0.3612,0.0,0.1988013793103448,-0.0138016744449273,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-18,AMD,0.0,0.0,0.1988013793103448,-0.0080055532857981,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,AMZN,0.0,0.8271,0.1988013793103448,-0.018314900474015,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,ATOS,0.0,0.0,0.1988013793103448,-0.0796019738211654,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,BIOL,0.4404,0.0,0.1988013793103448,-0.1176470588235294,0.0,0.0,0.0028990699554503,0.0,0.0
2020-07-18,BNGO,0.0,0.0,0.1988013793103448,0.2205882291067844,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,BOXL,0.0,0.0,0.1988013793103448,-0.0205480067227505,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,BYD,0.0,0.6581,0.1988013793103448,0.0602700103083273,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-18,CAPR,0.0,-0.0527,0.1988013793103448,0.0571428009171621,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,CREX,0.0,0.8519,0.1988013793103448,0.0,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,EVFM,0.0,0.9606,0.1988013793103448,-0.0234113712374581,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,GENE,0.0,-0.2732,0.1988013793103448,0.1206496739451565,1.0,0.0,0.0028990699554503,0.0,0.0
2020-07-18,IDEX,0.0,0.989,0.1988013793103448,-0.0410958904109589,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,IIPR,0.0,0.9973,0.1988013793103448,0.0026410309563518,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,LGND,0.0,-0.4767,0.1988013793103448,-0.027171276079573,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,MARA,0.0,0.9606,0.1988013793103448,0.0107526778347823,1.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,MSFT,-0.0102999999999999,0.0,0.1988013793103448,-0.0134688375298126,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,MVIS,0.0,0.989,0.1988013793103448,-0.1004184096244488,0.0,0.0,0.0028990699554503,0.0,1.0
2020-07-18,NVAX,0.0,0.48825,0.1988013793103448,0.0177964753664323,1.0,1.0,0.0028990699554503,1.0,1.0
2020-07-18,PASO,0.0,0.0,0.1988013793103448,-0.1617593132084024,0.0,1.0,0.0028990699554503,0.0,1.0
2020-07-18,PHUN,0.0,0.0,0.1988013793103448,-0.0130718954248365,0.0,0.0,0.0028990699554503,0.0,1.0
